Image Id,Period,Game Clock,Home_Player_Count,Away_Player_Count,Coverage_Percent
2024-11-15 Team D @ Team C_068330,1,17:59,1,5,0.0
2024-11-15 Team D @ Team C_068331,1,17:59,1,5,0.0
2024-11-15 Team D @ Team C_068332,1,17:59,3,5,0.03651652333051226
2024-11-15 Team D @ Team C_068333,1,17:59,4,5,0.7680571002202523
2024-11-15 Team D @ Team C_068334,1,17:59,4,5,0.7719510723480196
2024-11-15 Team D @ Team C_068335,1,17:59,4,5,0.7798196108625463
2024-11-15 Team D @ Team C_068336,1,17:59,4,5,0.7941317487285666
2024-11-15 Team D @ Team C_068337,1,17:59,4,5,0.7996484412907455
2024-11-15 Team D @ Team C_068338,1,17:59,4,5,0.8036982135752607
2024-11-15 Team D @ Team C_068339,1,17:59,4,5,0.8043347478022472
2024-11-15 Team D @ Team C_068340,1,17:59,3,5,0.18450398005462357
2024-11-15 Team D @ Team C_068341,1,17:59,3,5,0.20248420457231125
2024-11-15 Team D @ Team C_068342,1,17:59,3,5,0.21885959839270375
2024-11-15 Team D @ Team C_068343,1,17:59,3,5,0.23156157562036853
2024-11-15 Team D @ Team C_068344,1,17:59,3,5,0.24614860120406237
2024-11-15 Team D @ Team C_068345,1,17:59,3,5,0.25510678239873197
2024-11-15 Team D @ Team C_068346,1,17:59,3,5,0.2673105610111499
2024-11-15 Team D @ Team C_068347,1,17:59,3,5,0.28298096086302876
2024-11-15 Team D @ Team C_068348,1,17:59,4,5,0.29744151669999486
2024-11-15 Team D @ Team C_068349,1,17:59,5,5,0.34309066288873236
2024-11-15 Team D @ Team C_068350,1,17:59,5,5,0.3430166805685429
2024-11-15 Team D @ Team C_068351,1,17:59,5,5,0.34305463607122333
2024-11-15 Team D @ Team C_068412,1,17:56,8,10,0.7246800513734756
2024-11-15 Team D @ Team C_068413,1,17:56,8,10,0.7120462691251398
2024-11-15 Team D @ Team C_068414,1,17:56,8,10,0.7019874255305844
2024-11-15 Team D @ Team C_068415,1,17:56,8,10,0.6909441013445168
2024-11-15 Team D @ Team C_068416,1,17:56,8,10,0.6744381453891771
2024-11-15 Team D @ Team C_068417,1,17:56,8,10,0.6525745936589104
2024-11-15 Team D @ Team C_068418,1,17:56,8,10,0.6341143562772293
2024-11-15 Team D @ Team C_068419,1,17:56,8,10,0.6224602668089122
2024-11-15 Team D @ Team C_068420,1,17:56,8,10,0.6065507137811426
2024-11-15 Team D @ Team C_068421,1,17:56,8,10,0.5913452483084938
2024-11-15 Team D @ Team C_068422,1,17:56,8,10,0.5763646039665858
2024-11-15 Team D @ Team C_068423,1,17:56,8,10,0.5589645559763137
2024-11-15 Team D @ Team C_068424,1,17:56,8,10,0.5393893694944242
2024-11-15 Team D @ Team C_068425,1,17:56,8,10,0.5224146071546647
2024-11-15 Team D @ Team C_068426,1,17:56,8,10,0.5003761637368468
2024-11-15 Team D @ Team C_068427,1,17:56,8,10,0.4779990140376588
2024-11-15 Team D @ Team C_068428,1,17:56,8,10,0.45645760665613405
2024-11-15 Team D @ Team C_068429,1,17:56,8,10,0.4341429117435077
2024-11-15 Team D @ Team C_068430,1,17:56,8,10,0.41970052650634054
2024-11-15 Team D @ Team C_068431,1,17:56,8,10,0.4069225819834724
2024-11-15 Team D @ Team C_068432,1,17:56,8,10,0.39269679025689563
2024-11-15 Team D @ Team C_068433,1,17:56,8,10,0.3788443307224842
2024-11-15 Team D @ Team C_068434,1,17:56,8,10,0.3597597573291545
2024-11-15 Team D @ Team C_068435,1,17:56,8,10,0.34828657348611486
2024-11-15 Team D @ Team C_068436,1,17:56,8,10,0.33454259444666995
2024-11-15 Team D @ Team C_068437,1,17:56,8,10,0.3242411631416909
2024-11-15 Team D @ Team C_068438,1,17:56,8,10,0.32051069467729043
2024-11-15 Team D @ Team C_068439,1,17:56,8,10,0.30910424523694324
2024-11-15 Team D @ Team C_068440,1,17:56,8,10,0.28812782934796116
2024-11-15 Team D @ Team C_068441,1,17:56,8,10,0.24276696829729086
2024-11-15 Team D @ Team C_068442,1,17:55,4,5,0.1958744910365528
2024-11-15 Team D @ Team C_068443,1,17:55,4,5,0.16138205517340123
2024-11-15 Team D @ Team C_068444,1,17:55,4,5,0.1804650370495068
2024-11-15 Team D @ Team C_068445,1,17:55,4,5,0.22849390116558654
2024-11-15 Team D @ Team C_068446,1,17:55,4,5,0.26665555219565257
2024-11-15 Team D @ Team C_068447,1,17:55,4,5,0.2932763270249054
2024-11-15 Team D @ Team C_068448,1,17:55,4,5,0.31124506363813514
2024-11-15 Team D @ Team C_068449,1,17:55,4,5,0.325323320604741
2024-11-15 Team D @ Team C_068450,1,17:55,4,5,0.3429225981515408
2024-11-15 Team D @ Team C_068451,1,17:55,4,5,0.3570771329104312
2024-11-15 Team D @ Team C_068452,1,17:55,4,5,0.3662045716562025
2024-11-15 Team D @ Team C_068453,1,17:55,4,5,0.37843639224437664
2024-11-15 Team D @ Team C_068454,1,17:55,4,5,0.3863170912074201
2024-11-15 Team D @ Team C_068455,1,17:55,4,5,0.39488910103594915
2024-11-15 Team D @ Team C_068456,1,17:55,4,5,0.4028515685047713
2024-11-15 Team D @ Team C_068457,1,17:55,4,5,0.40337246185474673
2024-11-15 Team D @ Team C_068458,1,17:55,4,5,0.40931677990758547
2024-11-15 Team D @ Team C_068459,1,17:55,4,5,0.41365249019694256
2024-11-15 Team D @ Team C_068460,1,17:55,4,5,0.4247153425017483
2024-11-15 Team D @ Team C_068461,1,17:55,4,5,0.4204986220396603
2024-11-15 Team D @ Team C_068462,1,17:55,4,5,0.40323847398136725
2024-11-15 Team D @ Team C_068463,1,17:55,4,5,0.39744119059390204
2024-11-15 Team D @ Team C_068464,1,17:55,4,5,0.4077893827163913
2024-11-15 Team D @ Team C_068465,1,17:55,4,5,0.4267251495467906
2024-11-15 Team D @ Team C_068466,1,17:55,4,5,0.4601230075630718
2024-11-15 Team D @ Team C_068467,1,17:55,4,5,0.49160285102792806
2024-11-15 Team D @ Team C_068468,1,17:55,4,5,0.5301293492628879
2024-11-15 Team D @ Team C_068469,1,17:55,4,5,0.570828372232532
2024-11-15 Team D @ Team C_068470,1,17:55,4,5,0.6125097498038348
2024-11-15 Team D @ Team C_070458,1,17:44,6,8,0.0
2024-11-15 Team D @ Team C_070459,1,17:44,6,8,0.0
2024-11-15 Team D @ Team C_070460,1,17:44,6,8,0.0
2024-11-15 Team D @ Team C_070461,1,17:44,6,8,0.0
2024-11-15 Team D @ Team C_070462,1,17:44,6,8,2.5549243102768732e-05
2024-11-15 Team D @ Team C_070463,1,17:44,6,8,0.00041309578851435953
2024-11-15 Team D @ Team C_070464,1,17:44,6,8,0.000993414668411265
2024-11-15 Team D @ Team C_070465,1,17:44,6,8,0.0016673423155026013
2024-11-15 Team D @ Team C_070466,1,17:44,6,8,0.001821718969760902
2024-11-15 Team D @ Team C_070467,1,17:44,6,8,0.0025322089632629574
2024-11-15 Team D @ Team C_070468,1,17:44,6,8,0.003558770474189134
2024-11-15 Team D @ Team C_070469,1,17:44,6,8,0.006008202739236911
2024-11-15 Team D @ Team C_070470,1,17:44,6,8,0.008651515400325617
2024-11-15 Team D @ Team C_070471,1,17:44,6,8,0.012238654602023695
2024-11-15 Team D @ Team C_070472,1,17:44,6,8,0.016333741728933066
2024-11-15 Team D @ Team C_070473,1,17:44,6,8,0.021794849773919052
2024-11-15 Team D @ Team C_070474,1,17:44,6,8,0.026256361137980383
2024-11-15 Team D @ Team C_070475,1,17:44,6,8,0.02946152894558478
2024-11-15 Team D @ Team C_070476,1,17:44,6,8,0.030418284482622515
2024-11-15 Team D @ Team C_070477,1,17:44,6,8,0.03309243149683321
2024-11-15 Team D @ Team C_070478,1,17:44,6,8,0.04382563275534799
2024-11-15 Team D @ Team C_070479,1,17:44,4,8,0.0
2024-11-15 Team D @ Team C_070480,1,17:44,4,8,0.0
2024-11-15 Team D @ Team C_070481,1,17:44,4,8,0.0
2024-11-15 Team D @ Team C_070482,1,17:44,4,8,0.0
2024-11-15 Team D @ Team C_070483,1,17:44,4,8,0.0
2024-11-15 Team D @ Team C_070484,1,17:44,4,8,0.0
2024-11-15 Team D @ Team C_070485,1,17:44,6,8,0.023837201135805588
2024-11-15 Team D @ Team C_070486,1,17:44,6,8,0.014296691663343382
2024-11-15 Team D @ Team C_070487,1,17:44,6,8,0.012598159385659674
2024-11-15 Team D @ Team C_070488,1,17:44,6,8,0.0040790063260394225
2024-11-15 Team D @ Team C_070489,1,17:43,3,4,0.0011904088825607367
2024-11-15 Team D @ Team C_070490,1,17:43,3,4,0.0038641259909006813
2024-11-15 Team D @ Team C_070491,1,17:43,3,4,0.002464845478736252
2024-11-15 Team D @ Team C_070492,1,17:43,3,4,0.0051659728330375985
2024-11-15 Team D @ Team C_070493,1,17:43,3,4,0.007135563114779131
2024-11-15 Team D @ Team C_070494,1,17:43,3,4,0.05937974509961397
2024-11-15 Team D @ Team C_070495,1,17:43,3,4,0.12213884422721774
2024-11-15 Team D @ Team C_070496,1,17:43,3,4,0.1601559522221477
2024-11-15 Team D @ Team C_070497,1,17:43,3,4,0.17634295169507236
2024-11-15 Team D @ Team C_070498,1,17:43,3,4,0.22201694144798148
2024-11-15 Team D @ Team C_070499,1,17:43,3,4,0.2766835859329072
2024-11-15 Team D @ Team C_070500,1,17:43,3,4,0.2993203445286303
2024-11-15 Team D @ Team C_070501,1,17:43,4,4,0.5579357524745935
2024-11-15 Team D @ Team C_070502,1,17:43,4,4,0.573472580886742
2024-11-15 Team D @ Team C_070503,1,17:43,5,4,0.12315067100800463
2024-11-15 Team D @ Team C_070504,1,17:43,5,4,0.12945663873722332
2024-11-15 Team D @ Team C_070505,1,17:43,5,4,0.1350425541261368
2024-11-15 Team D @ Team C_070506,1,17:43,5,4,0.14075361404074851
2024-11-15 Team D @ Team C_070507,1,17:43,5,4,0.1477874112576956
2024-11-15 Team D @ Team C_070508,1,17:43,5,4,0.1568949037299615
2024-11-15 Team D @ Team C_070509,1,17:43,5,4,0.16676866157144718
2024-11-15 Team D @ Team C_070510,1,17:43,5,4,0.17393640437765462
2024-11-15 Team D @ Team C_070511,1,17:43,5,4,0.1787532996460366
2024-11-15 Team D @ Team C_070512,1,17:43,5,4,0.18085767758184543
2024-11-15 Team D @ Team C_070513,1,17:43,5,4,0.18215508643789474
2024-11-15 Team D @ Team C_070514,1,17:43,5,4,0.17946161881687278
2024-11-15 Team D @ Team C_070515,1,17:43,5,4,0.17536694591586802
2024-11-15 Team D @ Team C_070516,1,17:43,5,4,0.17215769810819045
2024-11-15 Team D @ Team C_070517,1,17:43,5,4,0.16718801272689218
2024-11-15 Team D @ Team C_070518,1,17:43,5,4,0.16178592140685455
2024-11-15 Team D @ Team C_070519,1,17:43,5,4,0.1574513763373375
2024-11-15 Team D @ Team C_070608,1,17:39,5,4,0.11286115216753896
2024-11-15 Team D @ Team C_070609,1,17:39,5,4,0.11084383524722426
2024-11-15 Team D @ Team C_070610,1,17:39,5,4,0.10905753818239085
2024-11-15 Team D @ Team C_070611,1,17:39,5,4,0.10853328261058566
2024-11-15 Team D @ Team C_070612,1,17:39,5,4,0.10711230085659071
2024-11-15 Team D @ Team C_070613,1,17:39,5,4,0.10528322563555574
2024-11-15 Team D @ Team C_070614,1,17:39,5,4,0.1037350052765102
2024-11-15 Team D @ Team C_070615,1,17:39,5,4,0.10178427976082864
2024-11-15 Team D @ Team C_070616,1,17:39,5,4,0.10078687752693519
2024-11-15 Team D @ Team C_070617,1,17:39,5,4,0.09992069124345392
2024-11-15 Team D @ Team C_070618,1,17:39,5,4,0.09878040346708596
2024-11-15 Team D @ Team C_070619,1,17:39,5,4,0.09844077246673215
2024-11-15 Team D @ Team C_070620,1,17:39,5,4,0.09705705230520126
2024-11-15 Team D @ Team C_070621,1,17:39,5,4,0.09638192075440559
2024-11-15 Team D @ Team C_070622,1,17:39,5,4,0.09530206730143377
2024-11-15 Team D @ Team C_070623,1,17:39,5,4,0.09517837476787842
2024-11-15 Team D @ Team C_070624,1,17:39,5,4,0.0954999379092268
2024-11-15 Team D @ Team C_070625,1,17:39,5,4,0.09632606529700642
2024-11-15 Team D @ Team C_070626,1,17:39,5,4,0.0967070321132555
2024-11-15 Team D @ Team C_070627,1,17:39,5,4,0.09744580898985772
2024-11-15 Team D @ Team C_070628,1,17:39,5,4,0.09807091919536726
2024-11-15 Team D @ Team C_070629,1,17:39,5,4,0.09896755556598329
2024-11-15 Team D @ Team C_070630,1,17:39,5,4,0.10026902287637915
2024-11-15 Team D @ Team C_070631,1,17:39,5,4,0.10174225651174074
2024-11-15 Team D @ Team C_070632,1,17:39,5,4,0.10292264486474414
2024-11-15 Team D @ Team C_070633,1,17:39,5,4,0.10279026814340493
2024-11-15 Team D @ Team C_070634,1,17:39,5,4,0.10242139053745736
2024-11-15 Team D @ Team C_070635,1,17:39,5,4,0.10251200584666353
2024-11-15 Team D @ Team C_070636,1,17:39,5,4,0.10244534909326618
2024-11-15 Team D @ Team C_070637,1,17:39,5,4,0.10191658705272356
2024-11-15 Team D @ Team C_070638,1,17:38,5,4,0.1020317537952886
2024-11-15 Team D @ Team C_070639,1,17:38,5,4,0.10265803791120998
2024-11-15 Team D @ Team C_072123,1,17:37,5,4,0.0
2024-11-15 Team D @ Team C_072124,1,17:36,15,12,0.0
2024-11-15 Team D @ Team C_072125,1,17:36,15,12,0.0
2024-11-15 Team D @ Team C_072126,1,17:36,15,12,0.0
2024-11-15 Team D @ Team C_072127,1,17:36,15,12,0.0
2024-11-15 Team D @ Team C_072128,1,17:36,15,12,0.0
2024-11-15 Team D @ Team C_072129,1,17:36,15,12,0.00011129620520642909
2024-11-15 Team D @ Team C_072130,1,17:36,15,12,0.00043219134631611463
2024-11-15 Team D @ Team C_072131,1,17:36,15,12,0.0011889394536753136
2024-11-15 Team D @ Team C_072132,1,17:36,15,12,0.00197467606085254
2024-11-15 Team D @ Team C_072133,1,17:36,15,12,0.003131732693266196
2024-11-15 Team D @ Team C_072134,1,17:36,15,12,0.004521562844624749
2024-11-15 Team D @ Team C_072135,1,17:36,15,12,0.005458369918146672
2024-11-15 Team D @ Team C_072136,1,17:36,15,12,0.0062918216413199385
2024-11-15 Team D @ Team C_072137,1,17:36,15,12,0.007677157486114375
2024-11-15 Team D @ Team C_072138,1,17:36,15,12,0.008849960301142339
2024-11-15 Team D @ Team C_072139,1,17:36,15,12,0.008909363877522994
2024-11-15 Team D @ Team C_072140,1,17:36,15,12,0.008636361509738151
2024-11-15 Team D @ Team C_072141,1,17:36,15,12,0.007757469954437779
2024-11-15 Team D @ Team C_072142,1,17:36,15,12,0.007468524729823003
2024-11-15 Team D @ Team C_072143,1,17:36,15,12,0.00902407813936316
2024-11-15 Team D @ Team C_072144,1,17:36,15,12,0.010300774282769496
2024-11-15 Team D @ Team C_072145,1,17:36,15,12,0.011459130891671719
2024-11-15 Team D @ Team C_072146,1,17:36,15,12,0.01206414679322866
2024-11-15 Team D @ Team C_072147,1,17:36,15,12,0.012427392827390683
2024-11-15 Team D @ Team C_072148,1,17:36,15,12,0.013224202447799335
2024-11-15 Team D @ Team C_072149,1,17:36,15,12,0.014165108709590682
2024-11-15 Team D @ Team C_072150,1,17:36,15,12,0.01474571306481492
2024-11-15 Team D @ Team C_072151,1,17:36,15,12,0.015475192542074804
2024-11-15 Team D @ Team C_072152,1,17:36,12,12,0.03884117670596128
2024-11-15 Team D @ Team C_072153,1,17:36,12,12,0.03906148271629436
2024-11-15 Team D @ Team C_072214,1,17:33,4,2,0.0
2024-11-15 Team D @ Team C_072215,1,17:33,4,2,0.0
2024-11-15 Team D @ Team C_072216,1,17:33,3,2,0.0
2024-11-15 Team D @ Team C_072217,1,17:33,3,2,0.0
2024-11-15 Team D @ Team C_072218,1,17:33,3,2,0.0
2024-11-15 Team D @ Team C_072219,1,17:33,3,2,0.0
2024-11-15 Team D @ Team C_072220,1,17:33,3,2,0.0
2024-11-15 Team D @ Team C_072221,1,17:33,3,2,0.0
2024-11-15 Team D @ Team C_072222,1,17:33,3,2,0.0
2024-11-15 Team D @ Team C_072223,1,17:33,3,2,0.0
2024-11-15 Team D @ Team C_072224,1,17:33,3,2,0.0
2024-11-15 Team D @ Team C_072225,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072226,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072227,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072228,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072229,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072230,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072231,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072232,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072233,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072234,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072235,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072236,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072237,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072238,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072239,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072240,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072241,1,17:33,3,1,0.0
2024-11-15 Team D @ Team C_072242,1,17:33,4,0,0.0
2024-11-15 Team D @ Team C_072243,1,17:33,4,0,0.0
2024-11-15 Team D @ Team C_072244,1,17:33,4,0,0.0
2024-11-15 Team D @ Team C_072245,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072246,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072247,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072248,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072249,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072250,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072251,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072252,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072253,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072254,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072255,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072256,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072257,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072258,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072259,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072260,1,17:32,4,0,0.0
2024-11-15 Team D @ Team C_072261,1,17:32,3,0,0.0
2024-11-15 Team D @ Team C_072262,1,17:32,3,0,0.0
2024-11-15 Team D @ Team C_072263,1,17:32,3,0,0.0
2024-11-15 Team D @ Team C_072264,1,17:32,3,0,0.0
2024-11-15 Team D @ Team C_072265,1,17:32,3,0,0.0
2024-11-15 Team D @ Team C_072266,1,17:32,3,0,0.0
2024-11-15 Team D @ Team C_072267,1,17:32,3,0,0.0
2024-11-15 Team D @ Team C_072268,1,17:32,3,0,0.0
2024-11-15 Team D @ Team C_072269,1,17:32,3,0,0.0
2024-11-15 Team D @ Team C_072270,1,17:32,3,0,0.0
2024-11-15 Team D @ Team C_072271,1,17:32,3,0,0.0
2024-11-15 Team D @ Team C_072272,1,17:32,3,0,0.0
2024-11-15 Team D @ Team C_072273,1,17:32,3,0,0.0
2024-11-15 Team D @ Team C_072334,1,17:29,3,1,0.0
2024-11-15 Team D @ Team C_072335,1,17:29,3,1,0.0
2024-11-15 Team D @ Team C_072336,1,17:29,3,1,0.0
2024-11-15 Team D @ Team C_072337,1,17:29,3,1,0.0
2024-11-15 Team D @ Team C_072338,1,17:29,3,1,0.0
2024-11-15 Team D @ Team C_072339,1,17:29,3,1,0.0
2024-11-15 Team D @ Team C_072340,1,17:29,3,1,0.0
2024-11-15 Team D @ Team C_072341,1,17:29,3,1,0.0
2024-11-15 Team D @ Team C_072342,1,17:29,3,1,0.0
2024-11-15 Team D @ Team C_072343,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072344,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072345,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072346,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072347,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072348,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072349,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072350,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072351,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072352,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072353,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072354,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072355,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072356,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072357,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072358,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072359,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072360,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072361,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072362,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072363,1,17:29,4,1,0.0
2024-11-15 Team D @ Team C_072424,1,17:26,5,2,0.0
2024-11-15 Team D @ Team C_072425,1,17:26,5,2,0.0
2024-11-15 Team D @ Team C_072426,1,17:26,5,2,0.0
2024-11-15 Team D @ Team C_072427,1,17:26,5,3,0.13574079707299014
2024-11-15 Team D @ Team C_072428,1,17:26,5,4,0.15581452290702863
